image_path,split,filename,classes,class_count,label_path
train\Image_238_png.rf.4bee67774b0326b55508f463bb95ccdd.jpg,train,Image_238_png.rf.4bee67774b0326b55508f463bb95ccdd.jpg,polythene,1,train\_classes.csv
train\Image_238_png.rf.d7338e6fa5154efb475d4f5b671ffe6e.jpg,train,Image_238_png.rf.d7338e6fa5154efb475d4f5b671ffe6e.jpg,steel,1,train\_classes.csv
train\Image_239_png.rf.27a45c4c7d5aafd2317f4fe24b4cbe0a.jpg,train,Image_239_png.rf.27a45c4c7d5aafd2317f4fe24b4cbe0a.jpg,polythene,1,train\_classes.csv
train\Image_239_png.rf.3d8e5d7bcd54ed8123eb1e6eb4478a40.jpg,train,Image_239_png.rf.3d8e5d7bcd54ed8123eb1e6eb4478a40.jpg,steel,1,train\_classes.csv
train\Image_239_png.rf.b584956c7c70280856abb77edaf54766.jpg,train,Image_239_png.rf.b584956c7c70280856abb77edaf54766.jpg,paper,1,train\_classes.csv
train\Image_23_png.rf.03cc291fefc3eed4c7f5d4176d99e796.jpg,train,Image_23_png.rf.03cc291fefc3eed4c7f5d4176d99e796.jpg,organic,1,train\_classes.csv
train\Image_23_png.rf.4943a4662ee368608eb359bc39b4116e.jpg,train,Image_23_png.rf.4943a4662ee368608eb359bc39b4116e.jpg,plastic,1,train\_classes.csv
train\Image_23_png.rf.9a12089bc4242060ec74481c05513706.jpg,train,Image_23_png.rf.9a12089bc4242060ec74481c05513706.jpg,plastic,1,train\_classes.csv
train\Image_240_png.rf.463a79fcd4474dc11324e3a6934600cb.jpg,train,Image_240_png.rf.463a79fcd4474dc11324e3a6934600cb.jpg,polythene,1,train\_classes.csv
train\Image_242_png.rf.39dcf4502d299a01b8771b4a6441a518.jpg,train,Image_242_png.rf.39dcf4502d299a01b8771b4a6441a518.jpg,steel,1,train\_classes.csv
train\Image_243_png.rf.1b9ecac4f765ea01ffcd939f1ba91a06.jpg,train,Image_243_png.rf.1b9ecac4f765ea01ffcd939f1ba91a06.jpg,aluminium,1,train\_classes.csv
train\Image_243_png.rf.f00fa26e87bd80274623c1645011f1e9.jpg,train,Image_243_png.rf.f00fa26e87bd80274623c1645011f1e9.jpg,glass,1,train\_classes.csv
train\Image_245_png.rf.fe5d9a7fab38267f933bcff5ea281c70.jpg,train,Image_245_png.rf.fe5d9a7fab38267f933bcff5ea281c70.jpg,glass,1,train\_classes.csv
train\Image_246_png.rf.4459b7b48ff3d50a1a690491be8f9cc5.jpg,train,Image_246_png.rf.4459b7b48ff3d50a1a690491be8f9cc5.jpg,aluminium,1,train\_classes.csv
train\Image_247_png.rf.1842378d9561ba66b53603d01e2c910e.jpg,train,Image_247_png.rf.1842378d9561ba66b53603d01e2c910e.jpg,polythene,1,train\_classes.csv
train\Image_248_png.rf.17f52e84be805c24c60fbc63df74577d.jpg,train,Image_248_png.rf.17f52e84be805c24c60fbc63df74577d.jpg,polythene,1,train\_classes.csv
train\Image_248_png.rf.521f30c55b0ed42c5795b4511fd13611.jpg,train,Image_248_png.rf.521f30c55b0ed42c5795b4511fd13611.jpg,paper,1,train\_classes.csv
train\Image_250_png.rf.702c99613049c991fded46404d50b605.jpg,train,Image_250_png.rf.702c99613049c991fded46404d50b605.jpg,aluminium,1,train\_classes.csv
train\Image_25_png.rf.89c5db7504801393e822e125472878eb.jpg,train,Image_25_png.rf.89c5db7504801393e822e125472878eb.jpg,plastic,1,train\_classes.csv
train\Image_26_png.rf.41d0cc7aea066806c6873cd53afa09df.jpg,train,Image_26_png.rf.41d0cc7aea066806c6873cd53afa09df.jpg,glass,1,train\_classes.csv
train\Image_26_png.rf.45775a6341d54d316d9e7314471a3066.jpg,train,Image_26_png.rf.45775a6341d54d316d9e7314471a3066.jpg,aluminium,1,train\_classes.csv
train\Image_26_png.rf.a4cb485aca0f6b54d05e008acb395bdc.jpg,train,Image_26_png.rf.a4cb485aca0f6b54d05e008acb395bdc.jpg,organic,1,train\_classes.csv
train\Image_26_png.rf.f7360bf0f179cbcf60840c9812582865.jpg,train,Image_26_png.rf.f7360bf0f179cbcf60840c9812582865.jpg,paper,1,train\_classes.csv
train\Image_27_png.rf.613baaebbfef279001de7e2783e078bb.jpg,train,Image_27_png.rf.613baaebbfef279001de7e2783e078bb.jpg,plastic,1,train\_classes.csv
train\Image_27_png.rf.6ab449bb6984d3d1ed7b7926778f3f51.jpg,train,Image_27_png.rf.6ab449bb6984d3d1ed7b7926778f3f51.jpg,organic,1,train\_classes.csv
train\Image_27_png.rf.83d04e01a78bda12673ca394a8b9487f.jpg,train,Image_27_png.rf.83d04e01a78bda12673ca394a8b9487f.jpg,steel,1,train\_classes.csv
train\Image_28_png.rf.1940f3042fe14f93575436a41cdc11a0.jpg,train,Image_28_png.rf.1940f3042fe14f93575436a41cdc11a0.jpg,glass,1,train\_classes.csv
train\Image_28_png.rf.fe41cb91e77850ec0f70cf942703b2c9.jpg,train,Image_28_png.rf.fe41cb91e77850ec0f70cf942703b2c9.jpg,glass,1,train\_classes.csv
train\Image_29_png.rf.5c10e6c326cfa475317ee5275ec0c699.jpg,train,Image_29_png.rf.5c10e6c326cfa475317ee5275ec0c699.jpg,aluminium,1,train\_classes.csv
train\Image_29_png.rf.6c666ab3d1c515a321f89814b18ac443.jpg,train,Image_29_png.rf.6c666ab3d1c515a321f89814b18ac443.jpg,organic,1,train\_classes.csv
train\Image_2_png.rf.13baab7ce25b18554a9a9fd0e0a0254d.jpg,train,Image_2_png.rf.13baab7ce25b18554a9a9fd0e0a0254d.jpg,plastic,1,train\_classes.csv
train\Image_2_png.rf.34beeac0c45eaf328ea9c468af8f0774.jpg,train,Image_2_png.rf.34beeac0c45eaf328ea9c468af8f0774.jpg,steel,1,train\_classes.csv
train\Image_2_png.rf.7a6adefba489b1d2b6e0adbb8ba52c1b.jpg,train,Image_2_png.rf.7a6adefba489b1d2b6e0adbb8ba52c1b.jpg,aluminium,1,train\_classes.csv
train\Image_30_png.rf.8dcf53b0532a2857f795bf88f80e2ad6.jpg,train,Image_30_png.rf.8dcf53b0532a2857f795bf88f80e2ad6.jpg,organic,1,train\_classes.csv
train\Image_31_png.rf.050b3d39bff48b7798e454206289d135.jpg,train,Image_31_png.rf.050b3d39bff48b7798e454206289d135.jpg,glass,1,train\_classes.csv
train\Image_31_png.rf.2a8ac8c45fc93f25b7c99ec6668586e7.jpg,train,Image_31_png.rf.2a8ac8c45fc93f25b7c99ec6668586e7.jpg,glass,1,train\_classes.csv
train\Image_32_png.rf.006a8b68327f0be61332789e8aa89ffa.jpg,train,Image_32_png.rf.006a8b68327f0be61332789e8aa89ffa.jpg,aluminium,1,train\_classes.csv
train\Image_32_png.rf.d4581a55a7f0f7119cc2c714e51d43f9.jpg,train,Image_32_png.rf.d4581a55a7f0f7119cc2c714e51d43f9.jpg,glass,1,train\_classes.csv
train\Image_33_png.rf.06492b36d57eb6723e6eee194db5823e.jpg,train,Image_33_png.rf.06492b36d57eb6723e6eee194db5823e.jpg,aluminium,1,train\_classes.csv
train\Image_33_png.rf.c0f93e88e26b4922ddd80e819320910c.jpg,train,Image_33_png.rf.c0f93e88e26b4922ddd80e819320910c.jpg,glass,1,train\_classes.csv
train\Image_34_png.rf.5bfe72513b42a237e869e03ab2d97694.jpg,train,Image_34_png.rf.5bfe72513b42a237e869e03ab2d97694.jpg,plastic,1,train\_classes.csv
train\Image_34_png.rf.5c6af0fecb42bd35a6c19e03ccb3f17d.jpg,train,Image_34_png.rf.5c6af0fecb42bd35a6c19e03ccb3f17d.jpg,aluminium,1,train\_classes.csv
train\Image_34_png.rf.c859988271b30663ce0ff3253234c49d.jpg,train,Image_34_png.rf.c859988271b30663ce0ff3253234c49d.jpg,plastic,1,train\_classes.csv
train\Image_35_png.rf.fe84b855408cceeff665fb92e5149c50.jpg,train,Image_35_png.rf.fe84b855408cceeff665fb92e5149c50.jpg,steel,1,train\_classes.csv
train\Image_36_png.rf.d6d47e49659a926a9d6c2a4443f23771.jpg,train,Image_36_png.rf.d6d47e49659a926a9d6c2a4443f23771.jpg,organic,1,train\_classes.csv
train\Image_37_png.rf.57789d3a5bbd91ca09e44fbff3f6bf67.jpg,train,Image_37_png.rf.57789d3a5bbd91ca09e44fbff3f6bf67.jpg,steel,1,train\_classes.csv
train\Image_37_png.rf.b44b88cfcebafb47e9bd4dd9047fea0e.jpg,train,Image_37_png.rf.b44b88cfcebafb47e9bd4dd9047fea0e.jpg,steel,1,train\_classes.csv
train\Image_38_png.rf.05dc409eef2021394311b391045a2132.jpg,train,Image_38_png.rf.05dc409eef2021394311b391045a2132.jpg,aluminium,1,train\_classes.csv
train\Image_38_png.rf.e1d4583677145db6b8e928efc13757f5.jpg,train,Image_38_png.rf.e1d4583677145db6b8e928efc13757f5.jpg,polythene,1,train\_classes.csv
train\Image_39_png.rf.280dfda9fd4072c7e6a4fd41a2ea35fc.jpg,train,Image_39_png.rf.280dfda9fd4072c7e6a4fd41a2ea35fc.jpg,aluminium,1,train\_classes.csv
train\Image_39_png.rf.7acaad284ef987a1e862fa4c4cab5d05.jpg,train,Image_39_png.rf.7acaad284ef987a1e862fa4c4cab5d05.jpg,plastic,1,train\_classes.csv
train\Image_39_png.rf.a582a8e8056d49eb924bf8bc64c9c56e.jpg,train,Image_39_png.rf.a582a8e8056d49eb924bf8bc64c9c56e.jpg,"glass, plastic",2,train\_classes.csv
train\Image_3_png.rf.201fdca9a69afa2e188843dbaa3b5dfa.jpg,train,Image_3_png.rf.201fdca9a69afa2e188843dbaa3b5dfa.jpg,plastic,1,train\_classes.csv
train\Image_3_png.rf.5a2e05841e4de6efefef45913ad111e1.jpg,train,Image_3_png.rf.5a2e05841e4de6efefef45913ad111e1.jpg,glass,1,train\_classes.csv
train\Image_3_png.rf.97eecb96da34c998debfd11e234606db.jpg,train,Image_3_png.rf.97eecb96da34c998debfd11e234606db.jpg,aluminium,1,train\_classes.csv
train\Image_3_png.rf.b38a775c18236724f867c2b02316e680.jpg,train,Image_3_png.rf.b38a775c18236724f867c2b02316e680.jpg,plastic,1,train\_classes.csv
train\Image_40_png.rf.67fe5a1e998484d57adbbfc5fb12ea08.jpg,train,Image_40_png.rf.67fe5a1e998484d57adbbfc5fb12ea08.jpg,polythene,1,train\_classes.csv
train\Image_41_png.rf.027f61571ea98c92bfadedce045dc721.jpg,train,Image_41_png.rf.027f61571ea98c92bfadedce045dc721.jpg,aluminium,1,train\_classes.csv
train\Image_41_png.rf.1b25bad0aa702e01a1964e982ef6f268.jpg,train,Image_41_png.rf.1b25bad0aa702e01a1964e982ef6f268.jpg,organic,1,train\_classes.csv
train\Image_41_png.rf.777e4cb2751f5a41ecfe9aea0c77e8e4.jpg,train,Image_41_png.rf.777e4cb2751f5a41ecfe9aea0c77e8e4.jpg,glass,1,train\_classes.csv
train\Image_42_png.rf.2b1050e204b86a45c91ccef2105be35d.jpg,train,Image_42_png.rf.2b1050e204b86a45c91ccef2105be35d.jpg,aluminium,1,train\_classes.csv
train\Image_42_png.rf.5490108c8d03eefdc659f1aa482c340b.jpg,train,Image_42_png.rf.5490108c8d03eefdc659f1aa482c340b.jpg,glass,1,train\_classes.csv
train\Image_42_png.rf.5e3e63988cfbe2cc3f134e511c721caf.jpg,train,Image_42_png.rf.5e3e63988cfbe2cc3f134e511c721caf.jpg,organic,1,train\_classes.csv
train\Image_42_png.rf.dd902537f52a2ef73fa651dda168d1b3.jpg,train,Image_42_png.rf.dd902537f52a2ef73fa651dda168d1b3.jpg,plastic,1,train\_classes.csv
train\Image_43_png.rf.71db6dde99b3cb02e687e298ee37ba79.jpg,train,Image_43_png.rf.71db6dde99b3cb02e687e298ee37ba79.jpg,aluminium,1,train\_classes.csv
train\Image_43_png.rf.cac271fc1e812ea0712515663a42237c.jpg,train,Image_43_png.rf.cac271fc1e812ea0712515663a42237c.jpg,steel,1,train\_classes.csv
train\Image_43_png.rf.dab1596d76b789bd30db1c3be5674501.jpg,train,Image_43_png.rf.dab1596d76b789bd30db1c3be5674501.jpg,glass,1,train\_classes.csv
train\Image_44_png.rf.00b7a3515485b6ad2e5e0fc5d528eec5.jpg,train,Image_44_png.rf.00b7a3515485b6ad2e5e0fc5d528eec5.jpg,steel,1,train\_classes.csv
train\Image_44_png.rf.7906f1e91866834b551e715bd3f3a9ad.jpg,train,Image_44_png.rf.7906f1e91866834b551e715bd3f3a9ad.jpg,organic,1,train\_classes.csv
train\Image_44_png.rf.bbd1c5b14f1eadacd866fcc8d48205a5.jpg,train,Image_44_png.rf.bbd1c5b14f1eadacd866fcc8d48205a5.jpg,glass,1,train\_classes.csv
train\Image_44_png.rf.d0ba19827b3d2106b2204c5e5b9e10ba.jpg,train,Image_44_png.rf.d0ba19827b3d2106b2204c5e5b9e10ba.jpg,steel,1,train\_classes.csv
train\Image_45_png.rf.ba52296d65c2224ed7f970d039e40316.jpg,train,Image_45_png.rf.ba52296d65c2224ed7f970d039e40316.jpg,aluminium,1,train\_classes.csv
train\Image_45_png.rf.befc75823719ed19bb30013e928fca66.jpg,train,Image_45_png.rf.befc75823719ed19bb30013e928fca66.jpg,glass,1,train\_classes.csv
train\Image_46_png.rf.66096d714716897039094fdf312d270b.jpg,train,Image_46_png.rf.66096d714716897039094fdf312d270b.jpg,plastic,1,train\_classes.csv
train\Image_46_png.rf.c64ab65f67fd0cc5bda312992f708900.jpg,train,Image_46_png.rf.c64ab65f67fd0cc5bda312992f708900.jpg,glass,1,train\_classes.csv
train\Image_46_png.rf.d28426e1adf7ebf3b8946f5e23340c71.jpg,train,Image_46_png.rf.d28426e1adf7ebf3b8946f5e23340c71.jpg,steel,1,train\_classes.csv
train\Image_47_png.rf.2d5ff06cb709231b84c02d8e1cb4cd98.jpg,train,Image_47_png.rf.2d5ff06cb709231b84c02d8e1cb4cd98.jpg,glass,1,train\_classes.csv
train\Image_47_png.rf.9f627ff4652bcd960b0993bf25532f2c.jpg,train,Image_47_png.rf.9f627ff4652bcd960b0993bf25532f2c.jpg,"organic, steel",2,train\_classes.csv
train\Image_47_png.rf.aff414be768556b31cc7ee4824903d51.jpg,train,Image_47_png.rf.aff414be768556b31cc7ee4824903d51.jpg,plastic,1,train\_classes.csv
train\Image_48_png.rf.2d15387623ba3a7dfb1e8a5d112730cb.jpg,train,Image_48_png.rf.2d15387623ba3a7dfb1e8a5d112730cb.jpg,glass,1,train\_classes.csv
train\Image_49_png.rf.055bc599f115dc54a655dc2aad3323da.jpg,train,Image_49_png.rf.055bc599f115dc54a655dc2aad3323da.jpg,aluminium,1,train\_classes.csv
train\Image_49_png.rf.3ff6952dc73eb46379c19e9692de7acc.jpg,train,Image_49_png.rf.3ff6952dc73eb46379c19e9692de7acc.jpg,organic,1,train\_classes.csv
train\Image_49_png.rf.4c6d41cc9631a0edf060fd1498fb5c6c.jpg,train,Image_49_png.rf.4c6d41cc9631a0edf060fd1498fb5c6c.jpg,glass,1,train\_classes.csv
train\Image_49_png.rf.d26e2bec766227327f1152aa36b561da.jpg,train,Image_49_png.rf.d26e2bec766227327f1152aa36b561da.jpg,polythene,1,train\_classes.csv
train\Image_4_png.rf.30744f73e5cbb9f79410237769bc5b7d.jpg,train,Image_4_png.rf.30744f73e5cbb9f79410237769bc5b7d.jpg,"glass, organic, steel",3,train\_classes.csv
train\Image_4_png.rf.5b6b81b7a4efa76bb144bfe148c778e6.jpg,train,Image_4_png.rf.5b6b81b7a4efa76bb144bfe148c778e6.jpg,organic,1,train\_classes.csv
train\Image_4_png.rf.6f13a1f06e97d2dacf12553bae84b3ae.jpg,train,Image_4_png.rf.6f13a1f06e97d2dacf12553bae84b3ae.jpg,plastic,1,train\_classes.csv
train\Image_4_png.rf.985ab9620efd7e501344f27c47712805.jpg,train,Image_4_png.rf.985ab9620efd7e501344f27c47712805.jpg,plastic,1,train\_classes.csv
train\Image_4_png.rf.d9478ba09776b50599a815ee26127809.jpg,train,Image_4_png.rf.d9478ba09776b50599a815ee26127809.jpg,aluminium,1,train\_classes.csv
train\Image_50_png.rf.5a0b01b4b70c37cb7b6c2ebd697ce2c9.jpg,train,Image_50_png.rf.5a0b01b4b70c37cb7b6c2ebd697ce2c9.jpg,organic,1,train\_classes.csv
train\Image_50_png.rf.be332639a54a4beeb7217de16638181f.jpg,train,Image_50_png.rf.be332639a54a4beeb7217de16638181f.jpg,aluminium,1,train\_classes.csv
train\Image_51_png.rf.9c11b45263177a48461ee333a9721277.jpg,train,Image_51_png.rf.9c11b45263177a48461ee333a9721277.jpg,"glass, plastic",2,train\_classes.csv
train\Image_52_png.rf.4a1e1c67ecf3d94c2d62347ba1cfb94f.jpg,train,Image_52_png.rf.4a1e1c67ecf3d94c2d62347ba1cfb94f.jpg,organic,1,train\_classes.csv
train\Image_52_png.rf.d8df015433cd9190f95b4ca7e7780086.jpg,train,Image_52_png.rf.d8df015433cd9190f95b4ca7e7780086.jpg,glass,1,train\_classes.csv
train\Image_53_png.rf.992971e84a997bf6b3dab30582c948bb.jpg,train,Image_53_png.rf.992971e84a997bf6b3dab30582c948bb.jpg,organic,1,train\_classes.csv
train\Image_53_png.rf.bf98ff07e5b1cd4e4dba5bd85a6d5402.jpg,train,Image_53_png.rf.bf98ff07e5b1cd4e4dba5bd85a6d5402.jpg,glass,1,train\_classes.csv
train\Image_53_png.rf.c804fe0834eeee426b92445563fdc77e.jpg,train,Image_53_png.rf.c804fe0834eeee426b92445563fdc77e.jpg,plastic,1,train\_classes.csv
train\Image_54_png.rf.741e06b9a9a60d8ee160ff9e243d698e.jpg,train,Image_54_png.rf.741e06b9a9a60d8ee160ff9e243d698e.jpg,glass,1,train\_classes.csv
train\Image_54_png.rf.93fe93ba4f8db18b72e1e8c40d8f81f0.jpg,train,Image_54_png.rf.93fe93ba4f8db18b72e1e8c40d8f81f0.jpg,aluminium,1,train\_classes.csv
train\Image_55_png.rf.69f3e21f448b97de01917abb094e5204.jpg,train,Image_55_png.rf.69f3e21f448b97de01917abb094e5204.jpg,"glass, organic",2,train\_classes.csv
train\Image_55_png.rf.d909d0c0ad27ac1c34cf4b4960514f48.jpg,train,Image_55_png.rf.d909d0c0ad27ac1c34cf4b4960514f48.jpg,plastic,1,train\_classes.csv
train\Image_56_png.rf.1bf734a0488a517c97a95a6a7ace5f24.jpg,train,Image_56_png.rf.1bf734a0488a517c97a95a6a7ace5f24.jpg,"glass, plastic",2,train\_classes.csv
train\Image_56_png.rf.e3f1c8d72a874450f30bd7e1d651cf0c.jpg,train,Image_56_png.rf.e3f1c8d72a874450f30bd7e1d651cf0c.jpg,organic,1,train\_classes.csv
train\Image_57_png.rf.5a865276b1dce92afd13c452b366f2ff.jpg,train,Image_57_png.rf.5a865276b1dce92afd13c452b366f2ff.jpg,plastic,1,train\_classes.csv
train\Image_57_png.rf.71644002c306d6ec643cd1cf75358812.jpg,train,Image_57_png.rf.71644002c306d6ec643cd1cf75358812.jpg,organic,1,train\_classes.csv
train\Image_58_png.rf.4f01fe9fbf58bb599c15d5b9ec6e067e.jpg,train,Image_58_png.rf.4f01fe9fbf58bb599c15d5b9ec6e067e.jpg,aluminium,1,train\_classes.csv
train\Image_58_png.rf.55b6f3ac3dc16576ceb6b0fb5dfbb91f.jpg,train,Image_58_png.rf.55b6f3ac3dc16576ceb6b0fb5dfbb91f.jpg,organic,1,train\_classes.csv
train\Image_58_png.rf.6bae6967c334df9a306b1f6750ac458c.jpg,train,Image_58_png.rf.6bae6967c334df9a306b1f6750ac458c.jpg,steel,1,train\_classes.csv
train\Image_58_png.rf.adaa5d1c12489e8b54a05ce7969c7a45.jpg,train,Image_58_png.rf.adaa5d1c12489e8b54a05ce7969c7a45.jpg,glass,1,train\_classes.csv
train\Image_59_png.rf.020f53e845fd2dee6cadb183cfcf5999.jpg,train,Image_59_png.rf.020f53e845fd2dee6cadb183cfcf5999.jpg,steel,1,train\_classes.csv
train\Image_59_png.rf.1c967717d050b21b5a47c5e3b24923b9.jpg,train,Image_59_png.rf.1c967717d050b21b5a47c5e3b24923b9.jpg,glass,1,train\_classes.csv
train\Image_59_png.rf.f21d3a2fae2c71c0ca4e7187d70f9997.jpg,train,Image_59_png.rf.f21d3a2fae2c71c0ca4e7187d70f9997.jpg,plastic,1,train\_classes.csv
train\Image_5_png.rf.009f62ecc92a1f5ef4a545221594e1cc.jpg,train,Image_5_png.rf.009f62ecc92a1f5ef4a545221594e1cc.jpg,glass,1,train\_classes.csv
train\Image_5_png.rf.4f144f9e029fd94f5d7d5915366e4379.jpg,train,Image_5_png.rf.4f144f9e029fd94f5d7d5915366e4379.jpg,aluminium,1,train\_classes.csv
train\Image_5_png.rf.8a596b73832078fbcacba506e9dac650.jpg,train,Image_5_png.rf.8a596b73832078fbcacba506e9dac650.jpg,plastic,1,train\_classes.csv
train\Image_60_png.rf.64b4b2f1c837d26798a9f3062a20595f.jpg,train,Image_60_png.rf.64b4b2f1c837d26798a9f3062a20595f.jpg,glass,1,train\_classes.csv
train\Image_60_png.rf.f61e508fd92ff91ce07a57466af06db4.jpg,train,Image_60_png.rf.f61e508fd92ff91ce07a57466af06db4.jpg,organic,1,train\_classes.csv
train\Image_61_png.rf.9d8581647edccd3d04387b0bc780dbb2.jpg,train,Image_61_png.rf.9d8581647edccd3d04387b0bc780dbb2.jpg,organic,1,train\_classes.csv
train\Image_61_png.rf.c763a35c6d193f284062f77a903bfa97.jpg,train,Image_61_png.rf.c763a35c6d193f284062f77a903bfa97.jpg,glass,1,train\_classes.csv
train\Image_61_png.rf.ff13e82f5499c04f4638334ca824bac5.jpg,train,Image_61_png.rf.ff13e82f5499c04f4638334ca824bac5.jpg,aluminium,1,train\_classes.csv
train\Image_62_png.rf.9a733d0503d2a984010277a4c53ee5ef.jpg,train,Image_62_png.rf.9a733d0503d2a984010277a4c53ee5ef.jpg,glass,1,train\_classes.csv
train\Image_62_png.rf.b073f8e9e7054d524299c0b8b2ea3ab4.jpg,train,Image_62_png.rf.b073f8e9e7054d524299c0b8b2ea3ab4.jpg,organic,1,train\_classes.csv
train\Image_62_png.rf.ea48f8a3e1eeebc57939edd90b32eb8f.jpg,train,Image_62_png.rf.ea48f8a3e1eeebc57939edd90b32eb8f.jpg,polythene,1,train\_classes.csv
train\Image_63_png.rf.579899cd7aec2e3e954aea76bddfd6df.jpg,train,Image_63_png.rf.579899cd7aec2e3e954aea76bddfd6df.jpg,steel,1,train\_classes.csv
train\Image_63_png.rf.7424c30a5b74bfce4f5a33ab53550a71.jpg,train,Image_63_png.rf.7424c30a5b74bfce4f5a33ab53550a71.jpg,plastic,1,train\_classes.csv
train\Image_64_png.rf.2877c44a6076ee8f7ae3e994bb7555c9.jpg,train,Image_64_png.rf.2877c44a6076ee8f7ae3e994bb7555c9.jpg,aluminium,1,train\_classes.csv
train\Image_65_png.rf.29f766868a3ee0fa218409d7e2ef9459.jpg,train,Image_65_png.rf.29f766868a3ee0fa218409d7e2ef9459.jpg,glass,1,train\_classes.csv
train\Image_66_png.rf.2196eeecc60caff76e7cf920dfac22fb.jpg,train,Image_66_png.rf.2196eeecc60caff76e7cf920dfac22fb.jpg,polythene,1,train\_classes.csv
train\Image_66_png.rf.9a133b9e975efd889a600a745df5c312.jpg,train,Image_66_png.rf.9a133b9e975efd889a600a745df5c312.jpg,steel,1,train\_classes.csv
train\Image_66_png.rf.9e108d2bb7aeb8d315b7a22642b94cd8.jpg,train,Image_66_png.rf.9e108d2bb7aeb8d315b7a22642b94cd8.jpg,glass,1,train\_classes.csv
train\Image_66_png.rf.a5d7bdfe588a754122e6c7186372dbb3.jpg,train,Image_66_png.rf.a5d7bdfe588a754122e6c7186372dbb3.jpg,organic,1,train\_classes.csv
train\Image_67_png.rf.c5a21b7db3bf48a1670c701292d99b47.jpg,train,Image_67_png.rf.c5a21b7db3bf48a1670c701292d99b47.jpg,polythene,1,train\_classes.csv
train\Image_68_png.rf.8d6cf1fadfe789c263163ed27a6852ba.jpg,train,Image_68_png.rf.8d6cf1fadfe789c263163ed27a6852ba.jpg,polythene,1,train\_classes.csv
train\Image_69_png.rf.6871498e34e8b37cd7a8f1515ea58116.jpg,train,Image_69_png.rf.6871498e34e8b37cd7a8f1515ea58116.jpg,aluminium,1,train\_classes.csv
train\Image_69_png.rf.915901b54e4c7d68e88725eb7c27d154.jpg,train,Image_69_png.rf.915901b54e4c7d68e88725eb7c27d154.jpg,glass,1,train\_classes.csv
train\Image_6_png.rf.e28bbc7e44f99bce77e6d70e8bb2f313.jpg,train,Image_6_png.rf.e28bbc7e44f99bce77e6d70e8bb2f313.jpg,organic,1,train\_classes.csv
train\Image_70_png.rf.1b4485e63092eca20ab74cf00203e95e.jpg,train,Image_70_png.rf.1b4485e63092eca20ab74cf00203e95e.jpg,steel,1,train\_classes.csv
train\Image_70_png.rf.3fbe3998561d98bedc6d9ad8d4904461.jpg,train,Image_70_png.rf.3fbe3998561d98bedc6d9ad8d4904461.jpg,glass,1,train\_classes.csv
train\Image_71_png.rf.c051e670cc0b378b573da4e1e63792b4.jpg,train,Image_71_png.rf.c051e670cc0b378b573da4e1e63792b4.jpg,polythene,1,train\_classes.csv
train\Image_72_png.rf.07852a34328a91c83e0ba03a123f493e.jpg,train,Image_72_png.rf.07852a34328a91c83e0ba03a123f493e.jpg,glass,1,train\_classes.csv
train\Image_72_png.rf.2067d3d1f548f29cb94ba8e77d8db8f9.jpg,train,Image_72_png.rf.2067d3d1f548f29cb94ba8e77d8db8f9.jpg,aluminium,1,train\_classes.csv
train\Image_72_png.rf.7ac953340d209a0e1d93f9d2cc856628.jpg,train,Image_72_png.rf.7ac953340d209a0e1d93f9d2cc856628.jpg,polythene,1,train\_classes.csv
train\Image_73_png.rf.91e62e4cade4b1407f31af3b6d63414c.jpg,train,Image_73_png.rf.91e62e4cade4b1407f31af3b6d63414c.jpg,glass,1,train\_classes.csv
train\Image_74_png.rf.0c8f3f96981cb190f68c3933f35ee07d.jpg,train,Image_74_png.rf.0c8f3f96981cb190f68c3933f35ee07d.jpg,organic,1,train\_classes.csv
train\Image_74_png.rf.604e583be5706ea834e58c11d9704014.jpg,train,Image_74_png.rf.604e583be5706ea834e58c11d9704014.jpg,polythene,1,train\_classes.csv
train\Image_74_png.rf.716f3ffa930308f1252cf728c5f9f142.jpg,train,Image_74_png.rf.716f3ffa930308f1252cf728c5f9f142.jpg,glass,1,train\_classes.csv
train\Image_74_png.rf.b8e8cf8c1b7ebca7d2fad789d9ed61c9.jpg,train,Image_74_png.rf.b8e8cf8c1b7ebca7d2fad789d9ed61c9.jpg,paper,1,train\_classes.csv
train\Image_75_png.rf.f012815a5193fa3679bcb3ca167e6991.jpg,train,Image_75_png.rf.f012815a5193fa3679bcb3ca167e6991.jpg,steel,1,train\_classes.csv
train\Image_77_png.rf.0eb22d8af05d2990713a8936de34e7cf.jpg,train,Image_77_png.rf.0eb22d8af05d2990713a8936de34e7cf.jpg,glass,1,train\_classes.csv
train\Image_77_png.rf.d0114137dc77317660d54d521645e07f.jpg,train,Image_77_png.rf.d0114137dc77317660d54d521645e07f.jpg,steel,1,train\_classes.csv
train\Image_78_png.rf.46ca76ed678eb956a512b9125003ee9a.jpg,train,Image_78_png.rf.46ca76ed678eb956a512b9125003ee9a.jpg,polythene,1,train\_classes.csv
train\Image_78_png.rf.490887671bcb0fc3efdcb3a0aa4fe5bc.jpg,train,Image_78_png.rf.490887671bcb0fc3efdcb3a0aa4fe5bc.jpg,steel,1,train\_classes.csv
train\Image_78_png.rf.5eab12d81bc088e7f63db53325958ef9.jpg,train,Image_78_png.rf.5eab12d81bc088e7f63db53325958ef9.jpg,organic,1,train\_classes.csv
train\Image_79_png.rf.d5eca170e7a080222a15591b0a7753a3.jpg,train,Image_79_png.rf.d5eca170e7a080222a15591b0a7753a3.jpg,polythene,1,train\_classes.csv
